udi,product_id,air_temperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,tool_wear_min,failure_type,failure_name
8769,M23628,-1.1869806952989665,-0.7833298589586443,-1.3070633676592225,1.387907659560497,1.225942748902993,0,No Failure
216,L47395,-0.7087518565195292,-0.8735150946146939,0.2992297324571835,0.038901439393747704,0.3789773215364033,0,No Failure
3905,H33318,0.945616266743319,0.7023154143045922,-0.6674190444558503,1.0887225007402812,-0.07786186080682236,0,No Failure
7482,H36895,0.02509400752630838,0.8976552584244694,0.027604016757952005,-0.38032564176363115,0.39113737482256405,0,No Failure
3520,M18379,0.810909895029389,0.5481577591460677,0.4376201502677814,-0.7347981032164006,1.0819397980292533,0,No Failure
9657,L56836,-0.3494830060346985,0.0012545690351250104,0.7298768476296305,-0.6863498948283557,1.7387310479091858,0,No Failure
7932,L55111,0.2913668425391681,1.116368890290762,-0.0351351513638127,-0.15112149093066193,1.5542696066845807,0,No Failure
9552,L56731,-0.20465991857047608,0.4752137400618246,-1.0062105166453408,0.9051888168927786,0.3682152867198259,0,No Failure
3102,H32515,-0.1055795939465295,-0.5909490574270496,-0.28437971454832883,-0.25619820084759365,1.1946284406765848,0,No Failure
7668,L54847,0.22134370153416588,1.116368890290762,0.16382378125424046,0.3870776830245226,1.0251226800097548,0,No Failure
937,M15796,-2.6965110627878097,-2.8067114638675608,-0.7347981032164006,0.6226211131134609,-1.1570614694975132,0,No Failure
5453,M20312,1.4284820653066659,1.7739218615170373,0.3375056737975598,-0.4183712879116543,0.1650954314192633,0,No Failure
8252,L55431,-0.3494830060346985,0.16891199278645583,1.8803524454038238,-1.824555935803749,0.20722283341214073,0,No Failure
6956,L54135,0.2913668425391681,0.7630300992592182,-0.9339099412610544,0.8091681743595581,-0.31369361093641385,0,No Failure
2492,L49671,-0.3097425315385302,-0.6502735865864832,-0.47943158017267357,0.34016306172557254,1.3129814789733738,0,No Failure
1438,H30851,-0.4640071225613518,-0.09549215155698779,-0.5379803848163829,0.5149233167586909,-0.8589096039503576,0,No Failure
3707,L50886,0.8534796042994967,0.8214123849032883,0.4238548524557399,0.10179559909470504,-1.1117020775386441,0,No Failure
758,L47937,-1.7619480328408437,-1.3189459369803573,0.3468171012040459,-0.6180588649234722,2.6517319847473857,0,No Failure
1456,L48635,-0.3494830060346985,0.16891199278645583,-1.1024403670151643,1.3219458408567006,-0.208504800392331,0,No Failure
5835,L53014,0.5569266030950195,0.8214123849032883,-0.5879638515001888,1.0062105166453408,-1.387907659560497,0,No Failure
5709,L52888,1.0315087602176443,1.116368890290762,0.6658523100249352,-0.12705243342112585,0.41290027487906894,0,No Failure
9702,L56881,-0.4640071225613518,-0.14351193520725253,-0.14985263570524876,0.2471336338581233,-0.3776296899260614,0,No Failure
3943,M18802,0.945616266743319,0.8976552584244694,-0.945616266743319,0.7266058109575452,1.4496822521911643,0,No Failure
6261,L53440,0.49497095846643646,0.3992762163940185,-0.5642667997585257,0.5249763962160618,-1.7219140740079046,0,No Failure
6158,L53337,0.49497095846643646,0.7630300992592182,1.368450292253209,-1.0230032560702351,1.042246741832409,0,No Failure
5762,L52941,0.810909895029389,0.7630300992592182,-1.2366522415199066,1.0062105166453408,-0.47240654071462673,0,No Failure
4256,M19115,1.179401750967482,0.6256698215946752,-1.0509244426943407,1.2312798427797058,0.09675252955038455,0,No Failure
3979,L51158,0.945616266743319,0.8214123849032883,-1.1024403670151643,0.645630749275982,-0.1485840216958501,0,No Failure
1665,L48844,-0.7697613987560095,-1.387907659560497,0.21235276704949826,-0.19058741753346198,0.9223302184168565,0,No Failure
9513,L56692,-0.3494830060346985,0.06276962995222422,0.4653523374860723,-0.208504800392331,-0.8266977298382984,0,No Failure
6585,L53764,0.6410017876338546,0.23808932797901547,-1.2101372641333108,0.39520352327432046,1.4827601839584168,0,No Failure
9337,L56516,-0.5969353414048746,-0.6502735865864832,1.1768904376238725,-0.7970440901329314,1.5542696066845807,0,No Failure
1027,L48206,-2.0965205824276283,-1.976943225725333,0.07534534997376305,-0.304481925592967,-0.7613526744643049,0,No Failure
4012,L51191,0.945616266743319,0.7023154143045922,-0.4542489571584842,1.2312798427797058,0.8373383608517686,0,No Failure
3803,M18662,0.945616266743319,0.5481577591460677,-0.12199509496959789,0.41563422629818186,-0.5879638515001888,0,No Failure
8366,M23225,-0.4640071225613518,-0.14351193520725253,0.32161055351265844,-0.3255765657843935,-1.4319708910352655,0,No Failure
4945,M19804,1.700222460128821,1.7739218615170373,1.3273050436890583,-1.2180019723677067,0.08415533089046519,0,No Failure
814,L47993,-1.8517337570813284,-1.7861555612610769,0.08037886482297532,0.010036718154949801,0.27048547902722114,0,No Failure
4604,H34017,1.394511619528237,0.6256698215946752,-0.40744159301214816,1.837975157391464,0.17910168640611013,0,No Failure
2668,M17527,-0.1055795939465295,-0.4142668635342554,0.9281045235936928,-0.4710043372154918,1.6590927841580632,0,No Failure
9339,H38752,-0.5969353414048746,-0.5909490574270496,0.18547963396527664,-0.9033006222888622,1.817967704173569,0,No Failure
4007,L51186,0.8920383589928601,0.7630300992592182,-0.09297184856107375,0.4963895171794244,0.6627237321480087,0,No Failure
8424,L55603,-0.3494830060346985,0.16891199278645583,-0.40744159301214816,0.6226211131134609,0.741387603841135,0,No Failure
4914,M19773,1.6252743979297115,1.5215250573925467,0.5583922312531168,-0.4710043372154918,-1.053106263987631,0,No Failure
9444,H38857,-0.8883093448377877,-0.7103655549160232,-0.8214123849032883,1.4079051458418637,-0.38978343113916375,0,No Failure
9621,L56800,-0.401995024919857,-0.05397264705241303,-0.26268576068373706,0.5909490574270493,0.015055393207698465,0,No Failure
955,H30368,-2.6965110627878097,-2.575483324008602,-0.7816259453404765,0.2587919156837877,-0.43072729929545744,0,No Failure
7437,L54616,-0.05522908732975686,0.8976552584244694,-0.13464457985184158,0.11062728256906962,-1.2049354338870706,0,No Failure
5409,L52588,1.2393518756048543,1.6022103183576315,0.7546642694731029,-0.6863498948283557,-1.4319708910352655,0,No Failure
3407,L50586,0.5206614945725153,0.16891199278645583,-0.26268576068373706,0.39520352327432046,0.06402672253786497,0,No Failure
6758,L53937,0.7663914083131549,0.7630300992592182,1.5243030660793677,-1.368450292253209,1.5175450472144192,0,No Failure
6556,H35969,0.6410017876338546,0.3992762163940185,-0.9795114633875127,0.6800125783688009,0.27048547902722114,0,No Failure
4543,M19402,1.179401750967482,0.16891199278645583,0.49497095846643646,-0.715217795675016,0.9634229068168816,0,No Failure
9296,M24155,-0.7697613987560095,-0.5909490574270496,-0.7953216439546776,0.8091681743595581,-0.11188964024158543,0,No Failure
2550,L49729,-0.20465991857047608,-0.4696030591824158,-0.11188964024158543,0.23292993127648456,0.07282931620005585,0,No Failure
282,L47461,-0.8249333882852443,-1.387907659560497,0.740818560804675,-0.33750567379756014,-0.2796060306706415,0,No Failure
3553,M18412,0.7663914083131549,0.5481577591460677,-1.3463856444448687,1.2475054798420075,-0.6044484299541528,0,No Failure
6218,M21077,0.45703255293911804,0.3992762163940185,-0.3762827437846237,0.6135094449805308,-0.05397264705241303,0,No Failure
9253,M24112,-0.8249333882852443,-0.5909490574270496,0.1995381015268431,-0.38032564176363115,1.1047469132423209,0,No Failure
6738,M21597,0.7233425303259222,0.6256698215946752,0.22391579796511588,-0.6379234322697154,0.4556403137378794,0,No Failure
6927,H36340,0.49497095846643646,1.044408794872596,-0.7430400101122806,1.3620783082806853,-5.199337582605575,0,No Failure
9903,H39316,-0.5120605851503511,-0.4142668635342554,-0.9014156427236061,0.5249763962160618,1.1257762007300158,0,No Failure
1076,H30489,-1.7619480328408437,-1.5887709585727845,-1.5057470057123412,1.5057470057123419,0.802225683044881,0,No Failure
1321,M16180,-0.3494830060346985,0.11188964024158515,0.24325507030852372,-0.18292756400592136,0.9795114633875127,0,No Failure
7218,L54397,-0.08163755681937157,-0.14351193520725253,1.1494394700179704,-1.1424831327370568,0.11062728256906962,0,No Failure
4209,M19068,1.0315087602176443,0.5481577591460677,0.7463509261747354,-0.7563331967496455,-5.199337582605575,0,No Failure
759,L47938,-1.8517337570813284,-1.387907659560497,-0.050203829430400866,0.16636734861531158,2.7128533199809706,0,No Failure
5639,L52818,1.2393518756048543,1.3813636807162484,0.11315217624074865,-0.18292756400592136,0.9070802442763028,0,No Failure
1307,L48486,-0.4640071225613518,-0.05397264705241303,-0.13464457985184158,0.13337869485727427,0.5350828150863223,0,No Failure
7470,L54649,0.07031374338320635,1.044408794872596,0.6348511102096444,-0.6379234322697154,0.015055393207698465,0,No Failure
8664,L55843,-1.1869806952989665,-0.8735150946146939,0.9694267073728421,-1.0357896218544878,0.3361778742341914,0,No Failure
7555,M22414,0.07031374338320635,0.8976552584244694,-1.22064034884735,1.053106263987631,0.015055393207698465,0,No Failure
8103,L55282,0.07031374338320635,1.1971932730470463,-0.7953216439546776,0.6014391227954631,0.9795114633875127,0,No Failure
7844,M22703,-0.01881964145130391,1.116368890290762,-0.9223302184168565,0.8680163439466393,1.5542696066845807,0,No Failure
509,L47688,-1.0465757410306638,-0.4142668635342554,1.6974392244555763,-1.5170964506665372,-1.4319708910352655,0,No Failure
738,H30151,-1.7619480328408437,-1.1570614694975134,-0.2342191939146195,-0.0690561248072033,0.8901723046231352,0,No Failure
9068,L56247,-1.6205922981199683,-1.2447784131572894,-1.4319708910352655,1.684463684524537,0.21877306861158433,0,No Failure
2153,M17012,-0.23679888988190287,-0.7103655549160232,0.86072523825827,-1.1187114396503335,1.0819397980292533,0,No Failure
2096,L49275,-0.20465991857047608,-0.4142668635342554,0.1485840216958501,0.14477960565136005,-1.0315087602176447,0,No Failure
9503,L56682,-0.23679888988190287,0.06276962995222422,-0.07031374338320635,0.9436562349515141,-1.387907659560497,0,No Failure
5084,L52263,2.3451579809738803,2.096520582427628,-1.7055704338395008,1.4496822521911643,-0.5879638515001888,0,No Failure
5522,L52701,1.2393518756048543,1.2668604147849325,-0.9594395929302966,0.6959079368789585,-0.29267606076175356,0,No Failure
8445,M23304,-0.5496162910697036,-0.09549215155698779,1.5135889315270525,-1.4937360262945794,-1.6793025561206267,0,No Failure
8197,L55376,-0.20465991857047608,0.4752137400618246,0.7200869344535826,-0.6287243565705408,2.0744446087255772,0,No Failure
8441,L55620,-0.5496162910697036,-0.14351193520725253,-1.2286069212987556,1.6492369585066664,-5.199337582605575,0,No Failure
6197,L53376,0.41153445690731005,0.4752137400618246,1.0932722699878596,-0.945616266743319,-0.6210989280340984,0,No Failure
2056,L49235,-0.15873980759786757,-0.3588334068058776,0.8373383608517686,-0.6959079368789584,0.4403831045648587,0,No Failure
9929,M24788,-0.6502735865864832,-0.9734487290930867,0.4710043372154918,-1.225942748902993,-0.6210989280340984,0,No Failure
852,M15711,-2.2258232024427875,-2.1440106677777533,-1.0315087602176443,0.8771956463823605,-1.7679032638816,0,No Failure
3534,L50713,0.8534796042994967,0.6256698215946752,0.3979179193672613,-0.3682152867198259,-1.7219140740079046,0,No Failure
2273,M17132,-0.23679888988190287,-0.8735150946146939,-0.4417658421101638,1.2312798427797058,-0.40880511937045716,0,No Failure
8831,H38244,-1.4319708910352655,-0.7833298589586443,-0.6302538248871072,0.28221614706250825,0.5510759931392373,0,No Failure
2384,L49563,-0.3097425315385302,-1.2447784131572894,0.43210422284237415,-0.6611618742897375,0.17910168640611013,0,No Failure
6726,M21585,0.6410017876338546,0.3992762163940185,-1.3402004659340858,0.715217795675016,0.08415533089046519,0,No Failure
9468,L56647,-0.5496162910697036,-0.4142668635342554,1.097844783708499,-1.202346703289829,0.41290027487906894,0,No Failure
913,L48092,-2.6965110627878097,-3.0899351529977443,0.4376201502677814,0.05146002009662907,0.8373383608517686,0,No Failure
7303,L54482,-0.01881964145130391,0.23808932797901547,-0.07786186080682236,0.41563422629818186,0.11062728256906962,0,No Failure
665,L47844,-1.1869806952989665,-0.6502735865864832,-1.018778135032987,0.7546642694731029,1.059682011223806,0,No Failure
7724,L54903,0.1650954314192633,1.044408794872596,1.1997660052684802,-0.967421566101701,-0.02007444749317332,0,No Failure
7971,M22830,0.41153445690731005,1.3813636807162484,-2.0965205824276283,0.8771956463823605,-0.3601717239541596,0,No Failure
5905,M20764,0.3601717239541596,0.23808932797901547,-1.6640817375143429,1.926403152963981,1.1257762007300158,0,No Failure
7924,M22783,0.3601717239541596,1.3310177115031379,-0.4252277308747451,0.4963895171794244,0.9896968352818815,0,No Failure
8882,H38295,-0.8883093448377877,-0.4696030591824158,0.11820414480337647,-0.19825846997989816,-0.208504800392331,0,No Failure
6400,M21259,-0.01881964145130391,-0.24584036910272783,-0.016310116285324295,-0.19058741753346198,0.5939395388892443,0,No Failure
376,L47555,-1.3041214037998639,-1.2447784131572894,0.1995381015268431,-0.2471336338581233,0.08415533089046519,0,No Failure
3484,H32897,0.810909895029389,0.4752137400618246,-0.3762827437846237,0.2743914878600369,-0.25490199055947255,0,No Failure
2296,L49475,-0.20465991857047608,-0.7833298589586443,0.07534534997376305,-0.2639845916795205,0.21877306861158433,0,No Failure
2976,H32389,0.1650954314192633,-0.3588334068058776,-1.332074932939001,0.6226211131134609,-0.15746946013461435,0,No Failure
1139,L48318,-1.7619480328408437,-1.4678604169994043,-0.5745945104459379,0.15492952527077714,0.3682152867198259,0,No Failure
103,L47282,-0.4640071225613518,-0.7103655549160232,0.3468171012040459,0.06402672253786497,-0.5321897309193043,0,No Failure
2174,M17033,-0.18292756400592136,-0.4696030591824158,-0.07031374338320635,0.15492952527077714,-1.3557611526861928,0,No Failure
527,L47706,-1.1070593519207448,-0.3018547881702473,-1.1946284406765848,1.0887225007402812,-0.6210989280340984,0,No Failure
9378,H38791,-1.0465757410306638,-1.1570614694975134,-0.12199509496959789,0.09297184856107361,-0.07786186080682236,0,No Failure
3225,M18084,0.22134370153416588,-0.3018547881702473,0.35883340680587744,-0.6059551370107433,-0.26658359262632736,0,No Failure
3134,H32547,0.02509400752630838,-0.24584036910272783,-0.5134914249316125,0.9436562349515141,-0.5321897309193043,0,No Failure
4074,M18933,0.810909895029389,0.31764959351109384,-0.810909895029389,0.6564859393617669,-0.208504800392331,0,No Failure
173,M15032,-0.8249333882852443,-1.387907659560497,1.7626412248636674,-1.8415488493198762,-1.053106263987631,0,No Failure
2069,M16928,-0.1321130235613776,-0.24584036910272783,0.20594120689980255,-0.08037886482297546,0.8716792497377875,0,No Failure
601,L47780,-0.9979196589738004,-0.19570017830120398,0.2939857808389507,-0.25619820084759365,-1.135284209184952,0,No Failure
6469,L53648,0.1650954314192633,-0.14351193520725253,0.0351351513638127,0.2587919156837877,0.11062728256906962,0,No Failure
8275,L55454,-0.401995024919857,0.23808932797901547,0.8179015356232605,-1.048747612726431,1.2529876254001933,0,No Failure
2323,L49502,-0.2743914878600369,-0.7833298589586443,0.08541441701016925,0.19058741753346198,1.280981397513278,0,No Failure
106,L47285,-0.4640071225613518,-0.7833298589586443,0.5481577591460677,-0.8716792497377877,-0.4459191404420153,0,No Failure
9833,L57012,-0.6502735865864832,-0.4696030591824158,2.1211859485403894,-2.1467312672663432,1.7387310479091858,0,No Failure
1059,L48238,-1.934488838631409,-1.5887709585727845,0.6226211131134609,-0.8552868016470969,0.24972140621486769,0,No Failure
678,L47857,-0.9495472701112365,-0.4696030591824158,-0.1995381015268431,-0.02132928514383558,-1.6299924006834738,0,No Failure
5831,M20690,0.5569266030950195,0.7630300992592182,-0.5437891346358887,0.2471336338581233,-1.7679032638816,0,No Failure
5045,L52224,2.3451579809738803,2.241016209931356,-0.810909895029389,0.7647096737863871,0.5120605851503511,0,No Failure
2061,L49240,-0.15873980759786757,-0.3018547881702473,1.4461035929181751,-1.1920714430213706,0.6195781807120453,0,No Failure
1411,M16270,-0.401995024919857,0.0012545690351250104,-0.27048547902722114,1.3432866315231822,1.1047469132423209,0,No Failure
5574,L52753,1.179401750967482,1.4425433583574954,1.2206403488473496,-1.464185967935322,-1.4715547920810814,0,No Failure
1980,H31393,-0.8883093448377877,-1.7861555612610769,-0.7103655549160232,0.5775565284075048,0.5120605851503511,0,No Failure
6482,L53661,0.2913668425391681,-0.14351193520725253,-0.8680163439466392,0.858909603950358,0.5235370133423165,0,No Failure
704,H30117,-1.0465757410306638,-0.6502735865864832,-0.19186513551889775,0.08415533089046519,-0.23292993127648484,0,No Failure
6334,M21193,0.11567779147481853,-0.09549215155698779,-0.7697613987560095,-0.8056920745819014,1.1694006645176926,0,No Failure
6455,L53634,0.2913668425391681,0.0012545690351250104,0.5885082234640082,-0.7039217888285133,-0.3268997056244447,0,No Failure
4130,M18989,0.7663914083131549,0.11188964024158515,0.9495472701112365,-0.715217795675016,-1.289578060689176,0,No Failure
7584,L54763,0.07031374338320635,0.7023154143045922,-0.18547963396527678,0.670557440622858,1.0251226800097548,0,No Failure
9306,H38719,-0.7087518565195292,-0.5278584320484618,0.8498735446149941,-0.967421566101701,0.20722283341214073,0,No Failure
9536,M24395,-0.23679888988190287,0.31764959351109384,0.648724421102073,-0.8480746535481313,-0.09423192523971015,0,No Failure
5897,L53076,0.49497095846643646,0.4752137400618246,-2.4085503704175815,1.6159454578478447,0.761352674464305,0,No Failure
435,M15294,-1.1869806952989665,-0.9734487290930867,-0.15746946013461435,0.46820270264667296,-0.8589096039503576,0,No Failure
9850,L57029,-0.5496162910697036,-0.3588334068058776,2.4600528061632883,-2.4203271047468027,-0.7867445291708417,0,No Failure
9193,L56372,-0.9495472701112365,-0.5909490574270496,0.3911373748225638,-0.4183712879116543,-0.8589096039503576,0,No Failure
8216,L55395,-0.3097425315385302,0.23808932797901547,-0.551075993139237,0.31369361093641385,-0.8589096039503576,0,No Failure
5625,M20484,1.3494976421228684,1.4425433583574954,-0.27048547902722114,-0.29529600540403106,0.41290027487906894,0,No Failure
1796,M16655,-0.8249333882852443,-1.6949226766682979,-0.04266827932052222,-0.16001041128444513,-0.304481925592967,0,No Failure
5365,L52544,1.4790043989044603,1.7164151476324765,0.602943093848241,-0.46121460457058916,0.482248214837923,0,No Failure
2305,L49484,-0.3097425315385302,-0.9734487290930867,-0.3762827437846237,-0.011291358281129772,0.4403831045648587,0,No Failure
8025,L55204,0.41153445690731005,1.3310177115031379,-0.08415533089046491,-0.11820414480337675,2.0744446087255772,0,No Failure
6963,M21822,0.2913668425391681,0.7023154143045922,-1.1946284406765848,1.0187781350329868,-0.12325913203986175,0,No Failure
1119,L48298,-2.0643925766586095,-1.887753435404271,-0.5020737907955009,0.17782697898639005,-0.23292993127648484,0,No Failure
8211,H37624,-0.2743914878600369,0.3992762163940185,0.7953216439546776,-1.0357896218544878,-1.1794017509674812,0,No Failure
4314,L51493,0.5969353414048746,0.0012545690351250104,-0.006272884668573728,0.670557440622858,-0.9127741025865953,0,No Failure
6117,L53296,0.3601717239541596,0.5481577591460677,-0.3965603560912216,0.3870776830245226,-0.26658359262632736,0,No Failure
7142,M22001,0.11567779147481853,-0.14351193520725253,-1.368450292253209,0.4334819661117883,0.3361778742341914,0,No Failure
1663,H31076,-0.7697613987560095,-1.4678604169994043,-0.3163303832842014,0.5452441858688841,0.7867445291708417,0,No Failure
5021,L52200,2.3451579809738803,2.096520582427628,0.3534865321372101,-0.3574957320533234,-0.24454751539312974,0,No Failure
3058,L50237,-0.01881964145130391,-0.5278584320484618,-0.9223302184168565,0.6800125783688009,-0.3508168892660524,0,No Failure
1617,H31030,-0.9979196589738004,-1.5887709585727845,0.9223302184168565,-0.9146786412719053,-0.7249732056113146,0,No Failure
7388,H36801,-0.1055795939465295,0.31764959351109384,-0.6863498948283557,0.4598196945115759,0.09675252955038455,0,No Failure
8066,M22925,0.1650954314192633,1.2668604147849325,0.9614293430232357,-1.352622764219689,-0.208504800392331,0,No Failure
5167,H34580,2.6117120822772177,2.6517319847473857,0.287442172763095,0.13337869485727427,-0.5731153914071754,0,No Failure
461,H29874,-1.4319708910352655,-0.8735150946146939,-0.6195781807120453,0.20337896614335013,0.015055393207698465,0,No Failure
9131,L56310,-1.1070593519207448,-0.8735150946146939,0.4710043372154918,-0.715217795675016,-0.2796060306706415,0,No Failure
5551,M20410,1.0315087602176443,1.2668604147849325,0.042668279320522084,0.23292993127648456,0.6195781807120453,0,No Failure
781,M15640,-1.7619480328408437,-1.387907659560497,-0.8409063506463136,1.102440367015165,-0.8074289049225601,0,No Failure
7195,L54374,-0.01881964145130391,0.0012545690351250104,-1.1163688902907625,1.2838364149068986,-0.5627963389464197,0,No Failure
6409,L53588,0.07031374338320635,-0.09549215155698779,0.602943093848241,-0.8161498870226594,0.9416998217386928,0,No Failure
8819,M23678,-1.3041214037998639,-0.7833298589586443,-0.17910168640611,0.8214123849032883,0.11062728256906962,0,No Failure
8946,L56125,-1.3041214037998639,-1.2447784131572894,0.8126540791496972,-0.6059551370107433,-0.879040384840073,0,No Failure
4681,L51860,1.700222460128821,1.116368890290762,-0.09801306125907777,-0.011291358281129772,-0.1689119927864557,0,No Failure
9640,L56819,-0.23679888988190287,0.16891199278645583,1.1768904376238725,-1.3011906842059844,0.7266058109575452,0,No Failure
9797,H39210,-0.6502735865864832,-0.4142668635342554,1.064091420055003,-0.8901723046231351,0.037645951375149304,0,No Failure
3045,L50224,0.02509400752630838,-0.3588334068058776,1.8803524454038238,-1.7986625770167266,-0.7867445291708417,0,No Failure
3224,H32637,0.22134370153416588,-0.3018547881702473,-0.07031374338320635,-0.33750567379756014,-0.3268997056244447,0,No Failure
5843,L53022,0.5969353414048746,0.7630300992592182,-1.3846282582878238,1.0887225007402812,-0.9127741025865953,0,No Failure
3991,H33404,0.945616266743319,0.7630300992592182,1.0552931099825855,-1.1424831327370568,0.1650954314192633,0,No Failure
7223,M22082,-0.1055795939465295,-0.19570017830120398,-1.7986625770167266,2.1968938521927224,0.31369361093641385,0,No Failure
890,L48069,-2.6965110627878097,-2.8067114638675608,-1.0315087602176443,0.6226211131134609,0.06402672253786497,0,No Failure
7583,H36996,0.11567779147481853,0.7630300992592182,-0.11188964024158543,0.5249763962160618,0.9416998217386928,0,No Failure
375,L47554,-1.3041214037998639,-1.1570614694975134,-0.6195781807120453,0.30579628164909695,0.06402672253786497,0,No Failure
1362,M16221,-0.5496162910697036,0.0012545690351250104,-0.3481497443296034,0.19058741753346198,-0.5321897309193043,0,No Failure
9307,M24166,-0.7087518565195292,-0.4696030591824158,1.401644315591312,-1.1281436452787637,0.27048547902722114,0,No Failure
7689,L54868,0.22134370153416588,1.116368890290762,0.3375056737975598,-0.011291358281129772,-5.199337582605575,0,No Failure
1265,M16124,-0.9979196589738004,-0.4142668635342554,2.334075333769858,-2.383388350432868,-0.9261763243026125,0,No Failure
996,L48175,-2.1440106677777533,-2.0637751626565533,0.4170023666077755,-0.4183712879116543,0.8552868016470969,0,No Failure
4791,L51970,1.918441485013229,1.837975157391464,-0.5020737907955009,0.07031374338320635,0.4403831045648587,0,No Failure
7682,L54861,0.2913668425391681,1.1971932730470463,-0.5020737907955009,0.3722459868401697,2.0744446087255772,0,No Failure
5915,L53094,0.2913668425391681,0.11188964024158515,0.5525368703489748,-0.39520352327432046,-1.4715547920810814,0,No Failure
2529,L49708,-0.4640071225613518,-0.8735150946146939,1.1997660052684802,-1.4045331071795468,-0.5627963389464197,0,No Failure
1418,L48597,-0.5120605851503511,-0.09549215155698779,0.2536062084064879,-0.13971029888186212,1.6590927841580632,0,No Failure
1225,L48404,-1.6205922981199683,-1.1570614694975134,1.3182908677402958,-1.4213195567366266,0.3682152867198259,0,No Failure
998,M15857,-2.1440106677777533,-2.1440106677777533,-0.4696030591824158,0.5909490574270493,0.9416998217386928,0,No Failure
6890,H36303,0.41153445690731005,0.8976552584244694,-1.0509244426943407,0.2743914878600369,0.15492952527077714,0,No Failure
7588,L54767,0.11567779147481853,0.7023154143045922,-0.8753538882544654,1.4496822521911643,1.1946284406765848,0,No Failure
2590,L49769,-0.3494830060346985,-0.7833298589586443,2.343442100899219,-2.256744827428804,1.6590927841580632,0,No Failure
3861,L51040,1.2393518756048543,0.9815403910462731,-0.6580429849889554,-0.09801306125907777,1.8658520907135017,0,No Failure
6522,L53701,0.49497095846643646,0.0012545690351250104,0.9495472701112365,-1.2529876254001926,-0.8589096039503576,0,No Failure
1631,L48810,-0.9495472701112365,-1.4678604169994043,-0.810909895029389,0.44730528078111165,-0.25490199055947255,0,No Failure
6093,L53272,0.41153445690731005,0.3992762163940185,0.9033006222888622,-1.109377725663068,-1.3189459369803573,0,No Failure
5130,M19989,2.3451579809738803,2.3652476466815213,1.1768904376238725,-1.1281436452787637,0.8901723046231352,0,No Failure
2254,L49433,-0.2743914878600369,-1.0640914200550036,-1.061884134877072,1.4496822521911643,-1.1117020775386441,0,No Failure
6882,L54061,0.45703255293911804,0.8976552584244694,0.45424895715848385,-0.22906445623598432,-0.05397264705241303,0,No Failure
3123,L50302,-0.05522908732975686,-0.4142668635342554,-0.24067139635615026,0.6014391227954631,-0.9377977680303102,0,No Failure
3804,L50983,0.945616266743319,0.5481577591460677,0.18547963396527664,-0.23808932797901547,-0.5481577591460677,0,No Failure
3641,H33054,1.1117020775386441,1.044408794872596,0.2756944187159562,-0.08037886482297546,-0.4197409936702005,0,No Failure
847,M15706,-2.0965205824276283,-1.976943225725333,-0.7563331967496455,1.0315087602176443,1.7387310479091858,0,No Failure
2105,M16964,-0.23679888988190287,-0.5278584320484618,0.5954367721535958,-0.46121460457058916,-0.6627237321480087,0,No Failure
4087,L51266,0.8534796042994967,0.23808932797901547,0.4238548524557399,-0.38032564176363115,0.1931431668132398,0,No Failure
7273,L54452,0.02509400752630838,0.11188964024158515,-5.199337582605575,1.976943225725333,-0.8589096039503576,0,No Failure
6568,M21427,0.5569266030950195,0.31764959351109384,-0.0351351513638127,-0.38032564176363115,0.673702455413337,0,No Failure
6427,L53606,0.02509400752630838,-0.19570017830120398,-0.4417658421101638,-0.304481925592967,-1.4715547920810814,0,No Failure
9760,L56939,-0.5969353414048746,-0.19570017830120398,0.6800125783688009,-0.31369361093641385,-5.199337582605575,0,No Failure
8825,M23684,-1.4319708910352655,-0.6502735865864832,1.4344265221212922,-1.5215250573925467,0.3494830060346988,0,No Failure
6328,L53507,0.22134370153416588,-0.05397264705241303,-0.6721291170041849,0.9774865599420667,0.8373383608517686,0,No Failure
3136,L50315,0.11567779147481853,-0.14351193520725253,-1.5257997136069366,1.2724783736910656,-0.4459191404420153,0,No Failure
6870,L54049,0.45703255293911804,0.7630300992592182,-0.810909895029389,0.214919822566405,-0.49780907548583325,0,No Failure
4373,M19232,0.810909895029389,-0.24584036910272783,-0.5379803848163829,0.16636734861531158,1.4112932697345204,0,No Failure
3202,L50381,0.02509400752630838,-0.5278584320484618,-0.19186513551889775,0.7039217888285135,-1.2049354338870706,0,No Failure
6499,H35912,0.3601717239541596,-0.09549215155698779,2.0230598275142433,-1.9949709708277954,1.225942748902993,0,No Failure
4804,L51983,1.700222460128821,1.669112456535541,1.1244108418544962,-0.8480746535481313,0.9416998217386928,0,No Failure
5088,M19947,2.1696940641754074,1.976943225725333,1.0208884174832789,-1.1424831327370568,-0.47240654071462673,0,No Failure
6120,L53299,0.41153445690731005,0.7023154143045922,-0.2536062084064879,-0.06025574033725543,-0.18165197670757277,0,No Failure
8506,L55685,-0.6502735865864832,-0.19570017830120398,0.17782697898639005,-0.12705243342112585,0.648724421102073,0,No Failure
3608,L50787,0.6831778069051377,0.3992762163940185,0.8056920745819013,-0.6059551370107433,1.280981397513278,0,No Failure
3874,L51053,1.2393518756048543,1.1971932730470463,0.8056920745819013,-0.4822482148379233,-1.3557611526861928,0,No Failure
401,L47580,-1.3041214037998639,-0.9734487290930867,2.0956529322561237,-2.1968938521927237,0.8716792497377875,0,No Failure
3522,L50701,0.810909895029389,0.6256698215946752,0.2536062084064879,-0.09801306125907777,1.1946284406765848,0,No Failure
